typeID,activityID,time
45698,4,210
45698,5,480
45699,1,6000
45699,3,210
45699,4,210
45699,5,480
45700,1,6000
45700,3,210
45700,4,210
45700,5,480
45701,1,6000
45701,3,210
45701,4,210
45701,5,480
45702,1,6000
45702,3,210
45702,4,210
45702,5,480
45703,1,6000
45703,3,210
45703,4,210
45703,5,480
45704,1,6000
45704,3,210
45704,4,210
45704,5,480
45705,1,6000
45705,3,210
45705,4,210
45705,5,480
45706,1,6000
45706,3,210
45706,4,210
45706,5,480
45707,1,6000
45707,3,210
45707,4,210
45707,5,480
45708,1,6000
45708,3,210
45708,4,210
45708,5,480
45709,1,6000
45709,3,210
45709,4,210
45709,5,480
45710,1,6000
45710,3,210
45710,4,210
45710,5,480
45711,1,6000
45711,3,210
45711,4,210
45711,5,480
45712,1,6000
45712,3,210
45712,4,210
45712,5,480
45713,1,6000
45713,3,210
45713,4,210
45713,5,480
45714,1,6000
45714,3,210
45714,4,210
45714,5,480
45715,1,6000
45715,3,210
45715,4,210
45715,5,480
45716,1,6000
45716,3,210
45716,4,210
45716,5,480
45717,1,6000
45717,3,210
45717,4,210
45717,5,480
45718,1,6000
45718,3,210
45718,4,210
45718,5,480
45719,1,6000
45719,3,210
45719,4,210
45719,5,480
45720,1,6000
45720,3,210
45720,4,210
45720,5,480
45721,1,6000
45721,3,210
45721,4,210
45721,5,480
45722,1,6000
45722,3,210
45722,4,210
45722,5,480
45723,1,6000
45723,3,210
45723,4,210
45723,5,480
45724,1,6000
45724,3,210
45724,4,210
45724,5,480
45725,1,6000
45725,3,210
45725,4,210
45725,5,480
45726,1,6000
45726,3,210
45726,4,210
45726,5,480
45727,1,6000
45727,3,210
45727,4,210
45727,5,480
45728,1,6000
45728,3,210
45728,4,210
45728,5,480
45732,11,360
46157,11,10800
46158,11,10800
46159,11,10800
46160,11,10800
46161,11,10800
46162,11,10800
46163,11,10800
46164,11,10800
46165,11,10800
46166,11,10800
46167,11,10800
46168,11,10800
46169,11,10800
46170,11,10800
46171,11,10800
46172,11,10800
46173,11,10800
46174,11,10800
46175,11,10800
46176,11,10800
46177,11,10800
46178,11,10800
46179,11,10800
46180,11,10800
46181,11,10800
46182,11,10800
46183,11,10800
46184,11,10800
46185,11,10800
46186,11,10800
46187,11,21600
46188,11,21600
46189,11,21600
46190,11,21600
46191,11,21600
46192,11,21600
46193,11,21600
46194,11,21600
46195,11,21600
46196,11,21600
46197,11,21600
46198,11,21600
46199,11,21600
46200,11,21600
46201,11,21600
46202,11,21600
46203,11,21600
46204,11,10800
46205,11,10800
46206,11,10800
46207,11,10800
46208,11,10800
46209,11,10800
46210,11,10800
46211,11,10800
46212,11,10800
46213,11,10800
46214,11,10800
46215,11,10800
46216,11,10800
46217,11,10800
46218,11,10800
46219,11,10800
46220,11,10800
46221,11,10800
46222,11,10800
46223,11,10800
46224,11,10800
46225,11,10800
46226,11,10800
46227,11,10800
46228,11,10800
46229,11,10800
46230,11,10800
46231,11,10800
46232,11,10800
46233,11,10800
46234,11,10800
46235,11,10800
46236,11,10800
46237,11,10800
46238,11,10800
46240,11,10800
46241,11,10800
46242,11,10800
46243,11,10800
46244,11,10800
46245,11,10800
46246,11,10800
46247,11,10800
46248,11,10800
46249,11,10800
46250,11,10800
46251,11,10800
46350,1,300
46350,3,105
46350,4,105
46350,5,240
46350,8,3300
46351,1,480
46352,1,300
46352,3,105
46352,4,105
46352,5,240
46352,8,3300
46353,1,480
46357,1,300
46357,3,105
46357,4,105
46357,5,240
46357,8,3300
46358,1,480
46359,1,300
46359,3,105
46359,4,105
46359,5,240
46359,8,3300
46360,1,480
46361,1,300
46361,3,105
46361,4,105
46361,5,240
46361,8,3300
46362,1,480
46500,1,45000
46501,1,4500
46501,3,1575
46501,4,1575
46501,5,3600
46501,8,23400
46502,1,30000
46503,1,3000
46503,3,1050
46503,4,1050
46503,5,2400
46503,8,15600
46504,1,30000
46505,1,3000
46505,3,1050
46505,4,1050
46505,5,2400
46505,8,15600
46506,1,3000
46506,3,1050
46506,4,1050
46506,5,2400
46506,8,15600
46507,1,30000
46508,1,3000
46508,3,1050
46508,4,1050
46508,5,2400
46508,8,15600
46509,1,30000
46510,1,3000
46510,3,1050
46510,4,1050
46510,5,2400
46510,8,15600
46511,1,30000
46512,1,3000
46512,3,1050
46512,4,1050
46512,5,2400
46512,8,15600
46513,1,30000
46514,1,3000
46514,3,1050
46514,4,1050
46514,5,2400
46514,8,15600
46515,1,30000
46516,1,3000
46516,3,1050
46516,4,1050
46516,5,2400
46516,8,15600
46517,1,30000
46518,1,4500
46518,3,1575
46518,4,1575
46518,5,3600
46518,8,23400
46519,1,45000
46576,1,36000
46578,1,36000
46643,1,3000
46643,3,1050
46643,4,1050
46643,5,2400
46643,8,15600
46644,1,30000
46644,3,10500
46644,4,10500
46644,5,24000
46645,1,3000
46645,3,1050
46645,4,1050
46645,5,2400
46645,8,15600
46646,1,30000
46646,3,10500
46646,4,10500
46646,5,24000
46647,1,3000
46647,3,1050
46647,4,1050
46647,5,2400
46647,8,15600
46648,1,30000
46648,3,10500
46648,4,10500
46648,5,24000
46649,1,4500
46649,3,1575
46649,4,1575
46649,5,3600
46649,8,23400
46650,1,45000
46650,3,15750
46650,4,15750
46650,5,36000
46651,1,4500
46651,3,1575
46651,4,1575
46651,5,3600
46651,8,23400
46652,1,45000
46652,3,15750
46652,4,15750
46652,5,36000
47040,1,3600
47040,3,3600
47040,4,3600
47040,5,3600
47107,1,54000
47107,3,18900
47107,4,18900
47107,5,43200
47109,1,54000
47109,3,18900
47109,4,18900
47109,5,43200
47110,1,54000
47110,3,18900
47110,4,18900
47110,5,43200
47111,1,54000
47111,3,18900
47111,4,18900
47111,5,43200
47112,1,54000
47112,3,18900
47112,4,18900
47112,5,43200
47113,1,54000
47113,3,18900
47113,4,18900
47113,5,43200
47114,1,54000
47114,3,18900
47114,4,18900
47114,5,43200
47115,1,54000
47115,3,18900
47115,4,18900
47115,5,43200
47208,1,9000
47208,3,4200
47208,4,4200
47208,5,7200
47208,8,36000
47209,1,9000
47209,3,4200
47209,4,4200
47209,5,7200
47209,8,36000
47210,1,9000
47210,3,4200
47210,4,4200
47210,5,7200
47210,8,36000
47211,1,9000
47211,3,4200
47211,4,4200
47211,5,7200
47211,8,36000
47212,1,9000
47213,1,9000
47213,3,4200
47213,4,4200
47213,5,7200
47213,8,36000
47214,1,9000
47215,1,9000
47216,1,9000
47216,3,4200
47216,4,4200
47216,5,7200
47216,8,36000
47217,1,9000
47218,1,9000
47219,1,9000
47219,3,4200
47219,4,4200
47219,5,7200
47219,8,36000
47220,1,9000
47221,1,9000
47222,1,9000
47222,3,4200
47222,4,4200
47222,5,7200
47222,8,36000
47223,1,9000
47224,1,9000
47224,3,4200
47224,4,4200
47224,5,7200
47224,8,36000
47225,1,9000
47226,1,9000
47226,3,4200
47226,4,4200
47226,5,7200
47226,8,36000
47227,1,9000
47228,1,9000
47228,3,4200
47228,4,4200
47228,5,7200
47228,8,36000
47229,1,9000
47230,1,9000
47230,3,4200
47230,4,4200
47230,5,7200
47230,8,36000
47231,1,9000
47232,1,9000
47233,1,9000
47233,3,4200
47233,4,4200
47233,5,7200
47233,8,36000
47234,1,9000
47234,3,4200
47234,4,4200
47234,5,7200
47234,8,36000
47235,1,9000
47235,3,4200
47235,4,4200
47235,5,7200
47235,8,36000
47236,1,9000
47236,3,4200
47236,4,4200
47236,5,7200
47236,8,36000
47237,1,9000
47238,1,9000
47239,1,9000
47240,1,9000
47241,1,9000
47241,3,4200
47241,4,4200
47241,5,7200
47241,8,36000
47242,1,9000
47243,1,9000
47243,3,4200
47243,4,4200
47243,5,7200
47243,8,36000
47244,1,9000
47245,1,9000
47245,3,4200
47245,4,4200
47245,5,7200
47245,8,36000
47246,1,9000
47247,1,9000
47247,3,4200
47247,4,4200
47247,5,7200
47247,8,36000
47248,1,9000
47259,1,900
47259,3,315
47259,4,315
47259,5,720
47259,8,13800
47260,1,2340
47260,3,819
47260,4,819
47260,5,1872
47322,1,93600
47324,1,93600
47326,1,93600
47328,1,93600
47331,1,93600
47333,1,93600
47335,1,93600
47337,1,600
47337,3,210
47337,4,210
47337,5,480
47339,1,93600
47341,1,93600
47343,1,93600
47345,1,93600
47346,1,93600
47349,1,93600
47350,1,93600
47354,1,36000
47354,3,12600
47354,4,12600
47354,5,28800
47354,8,72000
47355,1,93600
47357,1,36000
47357,3,12600
47357,4,12600
47357,5,28800
47357,8,72000
47359,1,93600
47361,1,36000
47361,3,12600
47361,4,12600
47361,5,28800
47361,8,72000
47363,1,93600
47365,1,93600
47367,1,93600
47369,1,93600
47369,3,1638
47369,4,1638
47369,5,3744
47716,1,18000
47716,3,6300
47716,4,6300
47716,5,14400
47966,1,6000
47966,3,2100
47966,4,2100
47966,5,4800
47966,8,63900
47967,1,12000
47967,3,4200
47967,4,4200
47967,5,9600
47967,8,128100
47968,1,18000
47968,3,6300
47968,4,6300
47968,5,14400
47969,1,900
47969,3,315
47969,4,315
47969,5,720
47969,8,13800
47970,1,2340
47970,3,819
47970,4,819
47970,5,1872
47971,1,1800
47971,3,630
47971,4,630
47971,5,1440
47971,8,30900
47972,1,4680
47972,3,1638
47972,4,1638
47972,5,3744
47973,1,2700
47973,3,945
47973,4,945
47973,5,2160
47973,8,51000
47974,1,7020
47974,3,2457
47974,4,2457
47974,5,5616
48095,1,900
48095,3,315
48095,4,315
48095,5,720
48095,8,13800
48096,1,2340
48096,3,819
48096,4,819
48096,5,1872
48097,1,300
48097,3,105
48097,4,105
48097,5,240
48097,8,22800
48098,1,300
48098,3,105
48098,4,105
48098,5,240
48099,1,300
48099,3,105
48099,4,105
48099,5,240
48099,8,22800
48100,1,4800
48100,3,168
48100,4,168
48100,5,3840
48101,1,4800
48101,3,168
48101,4,168
48101,5,3840
48102,1,600
48102,3,210
48102,4,210
48102,5,480
48102,8,45600
48103,1,600
48103,3,210
48103,4,210
48103,5,480
48104,1,600
48104,3,210
48104,4,210
48104,5,480
48104,8,45600
48105,1,9600
48105,3,336
48105,4,336
48105,5,7680
48106,1,9600
48106,3,336
48106,4,336
48106,5,7680
48107,1,900
48107,3,315
48107,4,315
48107,5,720
48107,8,68100
48108,1,900
48108,3,315
48108,4,315
48108,5,720
48109,1,900
48109,3,315
48109,4,315
48109,5,720
48109,8,68100
48110,1,14400
48110,3,504
48110,4,504
48110,5,11520
48111,1,14400
48111,3,504
48111,4,504
48111,5,11520
48469,1,900
48469,3,315
48469,4,315
48469,5,720
48470,1,900
48470,3,315
48470,4,315
48470,5,720
48471,1,1800
48471,3,630
48471,4,630
48471,5,1440
48472,1,1800
48472,3,630
48472,4,630
48472,5,1440
48473,1,2700
48473,3,945
48473,4,945
48473,5,2160
48474,1,2700
48474,3,945
48474,4,945
48474,5,2160
48637,1,12000
48637,3,4200
48637,4,4200
48637,5,9600
48638,1,6000
48638,3,2100
48638,4,2100
48638,5,4800
48745,1,12000
48923,1,60
48924,1,100
48925,1,120
48926,1,300
48945,1,15
48946,1,60
48947,1,600
48948,1,180
48949,1,15
49100,1,3600
49100,3,1260
49100,4,1260
49100,5,2880
49625,1,600000
49625,3,41000
49625,4,41000
49625,5,480000
49626,1,600000
49626,3,41000
49626,4,41000
49626,5,480000
49714,1,6000
49714,3,2100
49714,4,2100
49714,5,4800
49714,8,96000
49715,1,12000
49715,3,4200
49715,4,4200
49715,5,9600
49716,1,12000
49716,3,4200
49716,4,4200
49716,5,9600
49716,8,128100
49717,1,240000
49717,3,84000
49717,4,84000
49717,5,192000
49721,1,86400
49721,3,21000
49721,4,21000
49721,5,69120
49775,1,1800
49775,3,630
49775,4,630
49775,5,1440
49775,8,30900
49776,1,1800
49776,3,630
49776,4,630
49776,5,1440
49777,1,1800
49777,3,630
49777,4,630
49777,5,1440
49778,1,4680
49778,3,1638
49778,4,1638
49778,5,3744
49779,1,1800
49779,3,630
49779,4,630
49779,5,1440
49967,1,60
49968,1,100
49969,1,120
49970,1,300
49971,1,180
49972,1,180
49973,1,180
50011,1,60
50012,1,100
50013,1,120
50014,1,300
50068,1,900
50072,1,900
50073,1,900
52237,1,2700
52237,3,945
52237,4,945
52237,5,2160
52239,1,1800
52239,3,630
52239,4,630
52239,5,1440
52241,1,900
52241,3,315
52241,4,315
52241,5,720
52243,1,900
52243,3,315
52243,4,315
52243,5,720
52245,1,900
52245,3,315
52245,4,315
52245,5,720
52251,1,120000
52251,3,84000
52251,4,84000
52251,5,192000
52253,1,240000
52253,3,84000
52253,4,84000
52253,5,192000
52255,1,180000
52255,3,84000
52255,4,84000
52255,5,192000
52348,1,900
52348,3,315
52348,4,315
52348,5,720
52349,1,1800
52349,3,630
52349,4,630
52349,5,1440
52350,1,2700
52350,3,945
52350,4,945
52350,5,2160
52684,1,6000
52685,1,6000
52686,1,6000
52687,1,6000
52688,1,6000
52689,1,6000
52695,1,3600
52695,3,1260
52695,4,1260
52695,5,2880
52791,1,9000
52792,1,9000
52793,1,9000
52794,1,9000
52795,1,9000
52796,1,9000
52818,1,300
52819,1,300
52820,1,300
52821,1,300
52822,1,300
52823,1,300
52824,1,300
52825,1,300
52826,1,300
52827,1,300
52828,1,300
52829,1,300
52830,1,300
52831,1,300
52832,1,300
52972,1,9000
52974,1,9000
52975,1,9000
52976,1,9000
52977,1,9000
52978,1,9000
53029,1,2000000
53029,3,28000
53029,4,28000
53029,5,1600000
53030,1,36000
53030,3,12600
53030,4,12600
53030,5,28800
53031,1,1200
53031,3,420
53031,4,420
53031,5,960
53032,1,16000
53032,3,6300
53032,4,6300
53032,5,12800
53033,1,16000
53033,3,6300
53033,4,6300
53033,5,12800
53034,1,16000
53034,3,6300
53034,4,6300
53034,5,12800
53303,1,1200
53303,3,420
53303,4,420
53303,5,960
53304,1,1200
53304,3,420
53304,4,420
53304,5,960
53722,1,6000
53722,3,2100
53722,4,2100
53722,5,4800
53723,1,6000
53723,3,2100
53723,4,2100
53723,5,4800
53724,1,6000
53724,3,2100
53724,4,2100
53724,5,4800
53725,1,6000
53725,3,2100
53725,4,2100
53725,5,4800
53726,1,6000
53726,3,2100
53726,4,2100
53726,5,4800
53727,1,6000
53727,3,2100
53727,4,2100
53727,5,4800
53728,1,9000
53728,3,3150
53728,4,3150
53728,5,7200
53729,1,9000
53729,3,3150
53729,4,3150
53729,5,7200
53730,1,9000
53730,3,3150
53730,4,3150
53730,5,7200
53731,1,9000
53731,3,3150
53731,4,3150
53731,5,7200
53732,1,9000
53732,3,3150
53732,4,3150
53732,5,7200
53733,1,9000
53733,3,3150
53733,4,3150
53733,5,7200
53859,1,6000
53859,3,2100
53859,4,2100
53859,5,4800
53860,1,6000
53860,3,2100
53860,4,2100
53860,5,4800
53861,1,6000
53861,3,2100
53861,4,2100
53861,5,4800
53862,1,6000
53862,3,2100
53862,4,2100
53862,5,4800
53863,1,6000
53863,3,2100
53863,4,2100
53863,5,4800
53864,1,6000
53864,3,2100
53864,4,2100
53864,5,4800
53908,1,9000
53908,3,3150
53908,4,3150
53908,5,7200
53909,1,9000
53909,3,3150
53909,4,3150
53909,5,7200
53910,1,9000
53910,3,3150
53910,4,3150
53910,5,7200
53911,1,9000
53911,3,3150
53911,4,3150
53911,5,7200
53912,1,9000
53912,3,3150
53912,4,3150
53912,5,7200
53913,1,9000
53913,3,3150
53913,4,3150
53913,5,7200
53914,1,6000
53914,3,2100
53914,4,2100
53914,5,4800
53915,1,6000
53915,3,2100
53915,4,2100
53915,5,4800
53916,1,6000
53916,3,2100
53916,4,2100
53916,5,4800
53917,1,6000
53917,3,2100
53917,4,2100
53917,5,4800
53918,1,6000
53918,3,2100
53918,4,2100
53918,5,4800
53919,1,6000
53919,3,2100
53919,4,2100
53919,5,4800
53920,1,6000
53920,3,2100
53920,4,2100
53920,5,4800
53921,1,6000
53921,3,2100
53921,4,2100
53921,5,4800
53922,1,6000
53922,3,2100
53922,4,2100
53922,5,4800
53923,1,6000
53923,3,2100
53923,4,2100
53923,5,4800
53924,1,6000
53924,3,2100
53924,4,2100
53924,5,4800
53925,1,6000
53925,3,2100
53925,4,2100
53925,5,4800
53988,1,9000
53989,1,9000
53990,1,9000
53991,1,9000
54410,1,9000
54410,3,3150
54410,4,3150
54410,5,7200
54411,1,9000
54411,3,3150
54411,4,3150
54411,5,7200
54412,1,9000
54412,3,3150
54412,4,3150
54412,5,7200
54413,1,9000
54413,3,3150
54413,4,3150
54413,5,7200
54414,1,9000
54414,3,3150
54414,4,3150
54414,5,7200
54415,1,9000
54415,3,3150
54415,4,3150
54415,5,7200
54416,1,6000
54416,3,2100
54416,4,2100
54416,5,4800
54417,1,6000
54417,3,2100
54417,4,2100
54417,5,4800
54418,1,6000
54418,3,2100
54418,4,2100
54418,5,4800
54419,1,6000
54419,3,2100
54419,4,2100
54419,5,4800
54420,1,6000
54420,3,2100
54420,4,2100
54420,5,4800
54421,1,6000
54421,3,2100
54421,4,2100
54421,5,4800
54422,1,6000
54422,3,2100
54422,4,2100
54422,5,4800
54423,1,6000
54423,3,2100
54423,4,2100
54423,5,4800
54424,1,6000
54424,3,2100
54424,4,2100
54424,5,4800
54425,1,6000
54425,3,2100
54425,4,2100
54425,5,4800
54426,1,6000
54426,3,2100
54426,4,2100
54426,5,4800
54427,1,6000
54427,3,2100
54427,4,2100
54427,5,4800
54842,1,6000
54842,3,2100
54842,4,2100
54842,5,4800
54843,1,12000
54843,3,4200
54843,4,4200
54843,5,9600
54844,1,18000
54844,3,6300
54844,4,6300
54844,5,14400
54845,1,900
54845,3,315
54845,4,315
54845,5,720
54845,8,13800
54846,1,2700
54846,3,945
54846,4,945
54846,5,2160
54848,1,900
54848,3,315
54848,4,315
54848,5,720
54849,1,900
54849,3,315
54849,4,315
54849,5,720
54850,1,2340
54850,3,819
54850,4,819
54850,5,1872
54851,1,900
54851,3,315
54851,4,315
54851,5,720
54852,1,1800
54852,3,630
54852,4,630
54852,5,1440
54852,8,30900
54853,1,1800
54853,3,630
54853,4,630
54853,5,1440
54854,1,1800
54854,3,630
54854,4,630
54854,5,1440
54855,1,4680
54855,3,1638
54855,4,1638
54855,5,3744
54856,1,1800
54856,3,630
54856,4,630
54856,5,1440
54857,1,2700
54857,3,945
54857,4,945
54857,5,2160
54857,8,51000
54858,1,2700
54858,3,945
54858,4,945
54858,5,2160
54859,1,2700
54859,3,945
54859,4,945
54859,5,2160
54860,1,7020
54860,3,2457
54860,4,2457
54860,5,5616
54861,1,300
54861,3,105
54861,4,105
54861,5,240
54861,8,22800
54862,1,300
54862,3,105
54862,4,105
54862,5,240
54862,8,22800
54863,1,300
54863,3,105
54863,4,105
54863,5,240
54863,8,22800
54864,1,300
54864,3,105
54864,4,105
54864,5,240
54864,8,22800
54865,1,600
54865,3,210
54865,4,210
54865,5,480
54865,8,45600
54866,1,600
54866,3,210
54866,4,210
54866,5,480
54866,8,45600
54867,1,600
54867,3,210
54867,4,210
54867,5,480
54867,8,45600
54868,1,600
54868,3,210
54868,4,210
54868,5,480
54868,8,45600
54869,1,900
54869,3,315
54869,4,315
54869,5,720
54869,8,68100
54870,1,900
54870,3,315
54870,4,315
54870,5,720
54870,8,68100
54871,1,900
54871,3,315
54871,4,315
54871,5,720
54871,8,68100
54872,1,900
54872,3,315
54872,4,315
54872,5,720
54872,8,68100
54873,1,900
54873,3,315
54873,4,315
54873,5,720
54873,8,13800
54874,1,900
54874,3,315
54874,4,315
54874,5,720
54876,1,2340
54876,3,819
54876,4,819
54876,5,1872
54884,1,4800
54884,3,168
54884,4,168
54884,5,3840
54885,1,4800
54885,3,168
54885,4,168
54885,5,3840
54886,1,9600
54886,3,336
54886,4,336
54886,5,7680
54887,1,9600
54887,3,336
54887,4,336
54887,5,7680
54888,1,14400
54888,3,504
54888,4,504
54888,5,11520
54889,1,14400
54889,3,504
54889,4,504
54889,5,11520
55762,1,1500
55762,3,525
55762,4,525
55762,5,1200
55763,1,300
55763,3,105
55763,4,105
55763,5,240
55861,1,900
55861,3,315
55861,4,315
55861,5,720
55863,1,900
55863,3,315
55863,4,315
55863,5,720
56702,1,6000
56702,3,2100
56702,4,2100
56702,5,4800
56734,1,54000
56734,3,18900
56734,4,18900
56734,5,43200
56749,1,600
56749,3,210
56749,4,210
56749,5,480
56832,1,3000
56832,3,105
56832,4,105
56832,5,240
57129,1,6000
57129,3,2100
57129,4,2100
57129,5,4800
57130,1,6000
57130,3,2100
57130,4,2100
57130,5,4800
57131,1,6000
57131,3,2100
57131,4,2100
57131,5,4800
57132,1,6000
57132,3,2100
57132,4,2100
57132,5,4800
57133,1,6000
57133,3,2100
57133,4,2100
57133,5,4800
57134,1,6000
57134,3,2100
57134,4,2100
57134,5,4800
57135,1,6000
57135,3,2100
57135,4,2100
57135,5,4800
57136,1,6000
57136,3,2100
57136,4,2100
57136,5,4800
57137,1,6000
57137,3,2100
57137,4,2100
57137,5,4800
57138,1,6000
57138,3,2100
57138,4,2100
57138,5,4800
57139,1,6000
57139,3,2100
57139,4,2100
